sep=,
"Account Description","Account Date","Bank / Customer / Supplier","Reference","Transaction Type","Description","Debit","Credit","Balance"
,"11/04/2025","8400/000 : FNB","ManageWP 120.75 MANAGEWP 4XXXXX*5225 05 APR XXXXXXXXXXXXXXXXXXX2108 ManageWP","Account Payment","ManageWP 120.75 MANAGEWP 4XXXXX*5225 05 APR XXXXXXXXXXXXXXXXXXX2108 ManageWP","2363.49",,"813860.22"
,"11/04/2025","8400/000 : FNB","ManageWP 120.75 MANAGEWP 4XXXXX*5225 05 APR XXXXXXXXXXXXXXXXXXX6131 ManageWP","Account Payment","ManageWP 120.75 MANAGEWP 4XXXXX*5225 05 APR XXXXXXXXXXXXXXXXXXX6131 ManageWP","2363.49",,"816223.71"
,"11/04/2025","8400/000 : FNB","70.00 NOTION LABS, 4XX*5191 10 APR XX9065 70.00 NOTION LABS, 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX9","Account Payment","70.00 NOTION LABS, 4XX*5191 10 APR XX9065 70.00 NOTION LABS, 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX","1415.12",,"817638.83"
,"11/04/2025","8400/000 : FNB","60.00 INSOMNIA TEAM 4XX*5191 09 APR XX6479 60.00 INSOMNIA TEAM 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXX","Account Payment","60.00 INSOMNIA TEAM 4XX*5191 09 APR XX6479 60.00 INSOMNIA TEAM 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXX","1212.95",,"818851.78"
,"11/04/2025","8400/000 : FNB","49.00 SKRAPP.IO STA 4XX*5191 09 APR XX3718 49.00 SKRAPP.IO STA 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXX","Account Payment","49.00 SKRAPP.IO STA 4XX*5191 09 APR XX3718 49.00 SKRAPP.IO STA 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXX","989.38",,"819841.16"
,"11/04/2025","8400/000 : FNB","46.67 REPLIT, INC. 4XX*5191 09 APR XX2115 46.67 REPLIT, INC. 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX2","Account Payment","46.67 REPLIT, INC. 4XX*5191 09 APR XX2115 46.67 REPLIT, INC. 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX","942.33",,"820783.49"
,"11/04/2025","8400/000 : FNB","40.00 REPLIT, INC. 4XX*5191 09 APR XX9314 40.00 REPLIT, INC. 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX9","Account Payment","40.00 REPLIT, INC. 4XX*5191 09 APR XX9314 40.00 REPLIT, INC. 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX","807.66",,"821591.15"
,"11/04/2025","8400/000 : FNB","30.00 ISHRAQ LLC 4XX*5191 09 APR XX2578 30.00 ISHRAQ LLC 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX2578","Account Payment","30.00 ISHRAQ LLC 4XX*5191 09 APR XX2578 30.00 ISHRAQ LLC 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX2578","605.74",,"822196.89"
,"11/04/2025","8400/000 : FNB","12.00 CODESANDBOX 4XX*5191 10 APR XX9018 12.00 CODESANDBOX 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX901","Account Payment","12.00 CODESANDBOX 4XX*5191 10 APR XX9018 12.00 CODESANDBOX 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX90","242.59",,"822439.48"
,"11/04/2025","8400/000 : FNB","Paddle 187.94 PADDLE.NET* 4XXXXX*5191 05 APR XXXXXXXXXXXXXXXXXXX2072 Paddle","Account Payment","Paddle 187.94 PADDLE.NET* 4XXXXX*5191 05 APR XXXXXXXXXXXXXXXXXXX2072 Paddle","187.94",,"822627.42"
,"11/04/2025","8400/000 : FNB","7.00 CHATBASE 4XX*5191 10 APR XX5320 7.00 CHATBASE 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX5320","Account Payment","7.00 CHATBASE 4XX*5191 10 APR XX5320 7.00 CHATBASE 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX5320","141.51",,"822768.93"
,"11/04/2025","8400/000 : FNB","Google 34.99 Google One 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX2068 Google","Account Payment","Google 34.99 Google One 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX2068 Google","34.99",,"822803.92"
,"11/04/2025","8400/000 : FNB","25.00 BEECEPTOR 4XX*5191 09 APR XX0012 25.00 BEECEPTOR 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0012","Account Payment","25.00 BEECEPTOR 4XX*5191 09 APR XX0012 25.00 BEECEPTOR 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0012","504.79",,"823308.71"
,"11/04/2025","8400/000 : FNB","25.00 BEECEPTOR 4XX*5191 09 APR XX0024 25.00 BEECEPTOR 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0024","Account Payment","25.00 BEECEPTOR 4XX*5191 09 APR XX0024 25.00 BEECEPTOR 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0024","504.79",,"823813.5"
,"11/04/2025","8400/000 : FNB","21.56 SLACK T0740DV 4XX*5191 10 APR XX8597 21.56 SLACK T0740DV 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXX","Account Payment","21.56 SLACK T0740DV 4XX*5191 10 APR XX8597 21.56 SLACK T0740DV 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXX","435.86",,"824249.36"
,"11/04/2025","8400/000 : FNB","Google Play 434.99 Google Perpl 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX0049 Google Play","Account Payment","Google Play 434.99 Google Perpl 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX0049 Google Play","434.99",,"824684.35"
,"11/04/2025","8400/000 : FNB","20.00 VERCEL INC. 4XX*5191 09 APR XX2884 20.00 VERCEL INC. 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX288","Account Payment","20.00 VERCEL INC. 4XX*5191 09 APR XX2884 20.00 VERCEL INC. 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX28","403.83",,"825088.18"
,"12/04/2025","8400/000 : FNB","99.00 DYNAMIC.XYZ 4XX*5191 11 APR XX7007 99.00 DYNAMIC.XYZ 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX700","Account Payment","99.00 DYNAMIC.XYZ 4XX*5191 11 APR XX7007 99.00 DYNAMIC.XYZ 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX70","1981.67",,"827069.85"
,"12/04/2025","8400/000 : FNB","99.00 DMNS.APP BUSI 4XX*5191 11 APR XX7265 99.00 DMNS.APP BUSI 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXX","Account Payment","99.00 DMNS.APP BUSI 4XX*5191 11 APR XX7265 99.00 DMNS.APP BUSI 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXX","1981.67",,"829051.52"
,"12/04/2025","8400/000 : FNB","Shopify 74.75 SHOPIFY* 3522 4XXXXX*5225 10 APR XXXXXXXXXXXXXXXXXXX0590 Shopify","Account Payment","Shopify 74.75 SHOPIFY* 3522 4XXXXX*5225 10 APR XXXXXXXXXXXXXXXXXXX0590 Shopify","1511.14",,"830562.66"
,"12/04/2025","8400/000 : FNB","72.00 TERMIUS CORPO 4XX*5191 10 APR XX7687 72.00 TERMIUS CORPO 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXX","Account Payment","72.00 TERMIUS CORPO 4XX*5191 10 APR XX7687 72.00 TERMIUS CORPO 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXX","1455.55",,"832018.21"
,"12/04/2025","8400/000 : FNB","49.91 FRAPPE CLOUD 4XX*5191 11 APR XX0011 49.91 FRAPPE CLOUD 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX0","Account Payment","49.91 FRAPPE CLOUD 4XX*5191 11 APR XX0011 49.91 FRAPPE CLOUD 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX","999.04",,"833017.25"
,"12/04/2025","8400/000 : FNB","32.00 BUBBLE STARTE 4XX*5191 11 APR XX7313 32.00 BUBBLE STARTE 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXX","Account Payment","32.00 BUBBLE STARTE 4XX*5191 11 APR XX7313 32.00 BUBBLE STARTE 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXX","640.54",,"833657.79"
,"12/04/2025","8400/000 : FNB","224.99 Google Chara 4XX*5191 10 APR XX3020 224.99 Google Chara 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXX","Account Payment","224.99 Google Chara 4XX*5191 10 APR XX3020 224.99 Google Chara 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXX","224.99",,"833882.78"
,"12/04/2025","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 11 APR XX6938 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX6938","Account Payment","7.00 NPM, INC. 4XX*5191 11 APR XX6938 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX6938","140.12",,"834022.9"
,"12/04/2025","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 11 APR XX9574 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX9574","Account Payment","7.00 NPM, INC. 4XX*5191 11 APR XX9574 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX9574","140.12",,"834163.02"
,"12/04/2025","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 11 APR XX6750 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX6750","Account Payment","7.00 NPM, INC. 4XX*5191 11 APR XX6750 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX6750","140.12",,"834303.14"
,"12/04/2025","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 11 APR XX4575 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX4575","Account Payment","7.00 NPM, INC. 4XX*5191 11 APR XX4575 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX4575","140.12",,"834443.26"
,"12/04/2025","8400/000 : FNB","Shopify 3633.95 SHOPIFY* 35 4XXXXX*5225 10 APR XXXXXXXXXXXXXXXXXXX4740 Shopify","Account Payment","Shopify 3633.95 SHOPIFY* 35 4XXXXX*5225 10 APR XXXXXXXXXXXXXXXXXXX4740 Shopify","73463.77",,"907907.03"
,"12/04/2025","8400/000 : FNB","179.00 MOZSEO:HELP@ 4XX*5191 10 APR XX6069 179.00 MOZSEO:HELP@ 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXX","Account Payment","179.00 MOZSEO:HELP@ 4XX*5191 10 APR XX6069 179.00 MOZSEO:HELP@ 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXX","3618.65",,"911525.68"
,"12/04/2025","8400/000 : FNB","150.00 AUTH0.COM 4XX*5191 10 APR XX9515 150.00 AUTH0.COM 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX9515","Account Payment","150.00 AUTH0.COM 4XX*5191 10 APR XX9515 150.00 AUTH0.COM 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX9515","3032.39",,"914558.07"
,"12/04/2025","8400/000 : FNB","99.99 JINA.AI 4XX*5191 11 APR XX9360 99.99 JINA.AI 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX9360","Account Payment","99.99 JINA.AI 4XX*5191 11 APR XX9360 99.99 JINA.AI 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX9360","2001.48",,"916559.55"
,"14/04/2025","8400/000 : FNB","1104.00 SQSP* INV17 4XX*5191 11 APR XX3470 1104.00 SQSP* INV17 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXX","Account Payment","1104.00 SQSP* INV17 4XX*5191 11 APR XX3470 1104.00 SQSP* INV17 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXX","1104",,"917663.55"
,"14/04/2025","8400/000 : FNB","430.00 Dlocal *Micr 4XX*5191 11 APR XX5528 430.00 Dlocal *Micr 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXX","Account Payment","430.00 Dlocal *Micr 4XX*5191 11 APR XX5528 430.00 Dlocal *Micr 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXX","430",,"918093.55"
,"14/04/2025","8400/000 : FNB","9.00 TWENTY.COM 4XX*5191 11 APR XX4060 9.00 TWENTY.COM 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX4060","Account Payment","9.00 TWENTY.COM 4XX*5191 11 APR XX4060 9.00 TWENTY.COM 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX4060","180.15",,"918273.7"
,"14/04/2025","8400/000 : FNB","Github Inc. 210.00 GITHUB, INC. 4XXXXX*5225 11 APR XXXXXXXXXXXXXXXXXXX7308 Github Inc.","Account Payment","Github Inc. 210.00 GITHUB, INC. 4XXXXX*5225 11 APR XXXXXXXXXXXXXXXXXXX7308 Github Inc.","4203.54",,"922477.24"
,"14/04/2025","8400/000 : FNB","Github Inc. 67.18 GITHUB, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX2885 Github Inc.","Account Payment","Github Inc. 67.18 GITHUB, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX2885 Github Inc.","1344.74",,"923821.98"
,"14/04/2025","8400/000 : FNB","Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX7698 Github Inc.","Account Payment","Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX7698 Github Inc.","840.7",,"924662.68"
,"15/04/2025","8400/000 : FNB","9.00 GITPOD.IO 4XX*5191 12 APR XX8368 9.00 GITPOD.IO 4XXXXX*5191 12 APR XXXXXXXXXXXXXXXXXXX8368","Account Payment","9.00 GITPOD.IO 4XX*5191 12 APR XX8368 9.00 GITPOD.IO 4XXXXX*5191 12 APR XXXXXXXXXXXXXXXXXXX8368","179.31",,"924841.99"
,"15/04/2025","8400/000 : FNB","11.49 GOOGLE *Colab 4XX*5191 14 APR XX8863 11.49 GOOGLE *Colab 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXX","Account Payment","11.49 GOOGLE *Colab 4XX*5191 14 APR XX8863 11.49 GOOGLE *Colab 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXX","228.92",,"925070.91"
,"15/04/2025","8400/000 : FNB","15.00 TABNINE 4XX*5191 12 APR XX2448 15.00 TABNINE 4XXXXX*5191 12 APR XXXXXXXXXXXXXXXXXXX2448","Account Payment","15.00 TABNINE 4XX*5191 12 APR XX2448 15.00 TABNINE 4XXXXX*5191 12 APR XXXXXXXXXXXXXXXXXXX2448","298.85",,"925369.76"
,"15/04/2025","8400/000 : FNB","Hightail 15.00 HIGHTAIL 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXXX0413 Hightail","Account Payment","Hightail 15.00 HIGHTAIL 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXXX0413 Hightail","298.85",,"925668.61"
,"15/04/2025","8400/000 : FNB","20.00 HUGGINGFACE 4XX*5191 12 APR XX1733 20.00 HUGGINGFACE 4XXXXX*5191 12 APR XXXXXXXXXXXXXXXXXXX173","Account Payment","20.00 HUGGINGFACE 4XX*5191 12 APR XX1733 20.00 HUGGINGFACE 4XXXXX*5191 12 APR XXXXXXXXXXXXXXXXXXX17","398.46",,"926067.07"
,"15/04/2025","8400/000 : FNB","29.09 RAILWAY 4XX*5191 13 APR XX7403 29.09 RAILWAY 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXXX7403","Account Payment","29.09 RAILWAY 4XX*5191 13 APR XX7403 29.09 RAILWAY 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXXX7403","579.56",,"926646.63"
,"15/04/2025","8400/000 : FNB","54.98 PADDLE.NET* W 4XX*5191 14 APR XX1459 54.98 PADDLE.NET* W 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXX","Account Payment","54.98 PADDLE.NET* W 4XX*5191 14 APR XX1459 54.98 PADDLE.NET* W 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXX","1095.38",,"927742.01"
,"15/04/2025","8400/000 : FNB","67.85 LEMSQZY* CHAT 4XX*5191 13 APR XX0136 67.85 LEMSQZY* CHAT 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXX","Account Payment","67.85 LEMSQZY* CHAT 4XX*5191 13 APR XX0136 67.85 LEMSQZY* CHAT 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXX","1351.79",,"929093.8"
,"15/04/2025","8400/000 : FNB","174.00 INTERCOM R&D 4XX*5191 13 APR XX3868 174.00 INTERCOM R&D 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXX","Account Payment","174.00 INTERCOM R&D 4XX*5191 13 APR XX3868 174.00 INTERCOM R&D 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXX","3466.63",,"932560.43"
,"15/04/2025","8400/000 : FNB","180.00 AGENCYANALYT 4XX*5225 13 APR XX6689 180.00 AGENCYANALYT 4XXXXX*5225 13 APR XXXXXXXXXXXXXXXXXX","Account Payment","180.00 AGENCYANALYT 4XX*5225 13 APR XX6689 180.00 AGENCYANALYT 4XXXXX*5225 13 APR XXXXXXXXXXXXXXXXX","3586.17",,"936146.6"
,"15/04/2025","8400/000 : FNB","5.00 WWW.FLUX.AI 4XX*5191 13 APR XX9483 5.00 WWW.FLUX.AI 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXXX9483","Account Payment","5.00 WWW.FLUX.AI 4XX*5191 13 APR XX9483 5.00 WWW.FLUX.AI 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXXX9483","99.61",,"936246.21"
,"16/04/2025","8400/000 : FNB","47.45 REPLIT, INC. 4XX*5191 14 APR XX9172 47.45 REPLIT, INC. 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXXX9","Account Payment","47.45 REPLIT, INC. 4XX*5191 14 APR XX9172 47.45 REPLIT, INC. 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXXX","945.36",,"937191.57"
,"16/04/2025","8400/000 : FNB","151.35 SLACK T0MN3D 4XX*5225 15 APR XX3502 151.35 SLACK T0MN3D 4XXXXX*5225 15 APR XXXXXXXXXXXXXXXXXX","Account Payment","151.35 SLACK T0MN3D 4XX*5225 15 APR XX3502 151.35 SLACK T0MN3D 4XXXXX*5225 15 APR XXXXXXXXXXXXXXXXX","2955.84",,"940147.41"
,"16/04/2025","8400/000 : FNB","280.00 WIZA.CO 4XX*5191 14 APR XX3347 280.00 WIZA.CO 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXXX3347","Account Payment","280.00 WIZA.CO 4XX*5191 14 APR XX3347 280.00 WIZA.CO 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXXX3347","5578.48",,"945725.89"
,"16/04/2025","8400/000 : FNB","Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 APR XXXXXXXXXXXXXXXXXXX3015 Github Inc.","Account Payment","Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 APR XXXXXXXXXXXXXXXXXXX3015 Github Inc.","278.93",,"946004.82"
,"16/04/2025","8400/000 : FNB","33.27 RAILWAY 4XX*5191 14 APR XX6376 33.27 RAILWAY 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXXX6376","Account Payment","33.27 RAILWAY 4XX*5191 14 APR XX6376 33.27 RAILWAY 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXXX6376","662.85",,"946667.67"
,"17/04/2025","8400/000 : FNB","Google 199.99 Google AppDa 4XXXXX*5191 15 APR XXXXXXXXXXXXXXXXXXX7031 Google","Account Payment","Google 199.99 Google AppDa 4XXXXX*5191 15 APR XXXXXXXXXXXXXXXXXXX7031 Google","199.99",,"946867.66"
,"17/04/2025","8400/000 : FNB","350.00 FRAMER.COM 4XX*5191 16 APR XX4544 350.00 FRAMER.COM 4XXXXX*5191 16 APR XXXXXXXXXXXXXXXXXXX454","Account Payment","350.00 FRAMER.COM 4XX*5191 16 APR XX4544 350.00 FRAMER.COM 4XXXXX*5191 16 APR XXXXXXXXXXXXXXXXXXX45","350",,"947217.66"
,"17/04/2025","8400/000 : FNB","Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 15 APR XXXXXXXXXXXXXXXXXXX1721 Github Inc.","Account Payment","Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 15 APR XXXXXXXXXXXXXXXXXXX1721 Github Inc.","1777.22",,"948994.88"
,"17/04/2025","8400/000 : FNB","231.95 HOLASPIRIT 4XX*5225 15 APR XX9286 231.95 HOLASPIRIT 4XXXXX*5225 15 APR XXXXXXXXXXXXXXXXXXX928","Account Payment","231.95 HOLASPIRIT 4XX*5225 15 APR XX9286 231.95 HOLASPIRIT 4XXXXX*5225 15 APR XXXXXXXXXXXXXXXXXXX92","5152.32",,"954147.2"
,"17/04/2025","8400/000 : FNB","376.40 HOLASPIRIT 4XX*5225 15 APR XX3826 376.40 HOLASPIRIT 4XXXXX*5225 15 APR XXXXXXXXXXXXXXXXXXX382","Account Payment","376.40 HOLASPIRIT 4XX*5225 15 APR XX3826 376.40 HOLASPIRIT 4XXXXX*5225 15 APR XXXXXXXXXXXXXXXXXXX38","8360.98",,"962508.18"
,"19/04/2025","8400/000 : FNB","20.00 VERCEL INC. 4XX*5191 16 APR XX1645 20.00 VERCEL INC. 4XXXXX*5191 16 APR XXXXXXXXXXXXXXXXXXX164","Account Payment","20.00 VERCEL INC. 4XX*5191 16 APR XX1645 20.00 VERCEL INC. 4XXXXX*5191 16 APR XXXXXXXXXXXXXXXXXXX16","389.76",,"962897.94"
,"19/04/2025","8400/000 : FNB","Facebook 1265.00 FACEBK *36H 4XXXXX*5191 17 APR XXXXXXXXXXXXXXXXXXX3072 Facebook","Account Payment","Facebook 1265.00 FACEBK *36H 4XXXXX*5191 17 APR XXXXXXXXXXXXXXXXXXX3072 Facebook","1265",,"964162.94"
,"22/04/2025","8400/000 : FNB","374.00 MANGOAPPS 4XX*5191 20 APR XX7388 374.00 MANGOAPPS 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXXXX7388","Account Payment","374.00 MANGOAPPS 4XX*5191 20 APR XX7388 374.00 MANGOAPPS 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXXXX7388","7211.49",,"971374.43"
,"22/04/2025","8400/000 : FNB","20.00 HUGGINGFACE 4XX*5191 20 APR XX8924 20.00 HUGGINGFACE 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXXXX892","Account Payment","20.00 HUGGINGFACE 4XX*5191 20 APR XX8924 20.00 HUGGINGFACE 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXXXX89","385.64",,"971760.07"
,"22/04/2025","8400/000 : FNB","50.01 REPLIT, INC. 4XX*5191 19 APR XX6133 50.01 REPLIT, INC. 4XXXXX*5191 19 APR XXXXXXXXXXXXXXXXXXX6","Account Payment","50.01 REPLIT, INC. 4XX*5191 19 APR XX6133 50.01 REPLIT, INC. 4XXXXX*5191 19 APR XXXXXXXXXXXXXXXXXXX","964.3",,"972724.37"
,"22/04/2025","8400/000 : FNB","50.15 LINODE . AKAM 4XX*5191 20 APR XX2060 50.15 LINODE . AKAM 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXXX","Account Payment","50.15 LINODE . AKAM 4XX*5191 20 APR XX2060 50.15 LINODE . AKAM 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXX","966.99",,"973691.36"
,"22/04/2025","8400/000 : FNB","54.00 AIRTABLE.COM/ 4XX*5191 21 APR XX7919 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 APR XXXXXXXXXXXXXXXXXX","Account Payment","54.00 AIRTABLE.COM/ 4XX*5191 21 APR XX7919 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 APR XXXXXXXXXXXXXXXXX","1041.24",,"974732.6"
,"22/04/2025","8400/000 : FNB","59.00 GREENBACK.COM 4XX*5225 19 APR XX2616 59.00 GREENBACK.COM 4XXXXX*5225 19 APR XXXXXXXXXXXXXXXXXX","Account Payment","59.00 GREENBACK.COM 4XX*5225 19 APR XX2616 59.00 GREENBACK.COM 4XXXXX*5225 19 APR XXXXXXXXXXXXXXXXX","1137.65",,"975870.25"
,"22/04/2025","8400/000 : FNB","74.00 PIPEDREAM, IN 4XX*5191 20 APR XX2751 74.00 PIPEDREAM, IN 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXXX","Account Payment","74.00 PIPEDREAM, IN 4XX*5191 20 APR XX2751 74.00 PIPEDREAM, IN 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXX","1426.87",,"977297.12"
,"24/04/2025","8400/000 : FNB","299.00 ORG CHART 4XX*5191 22 APR XX4935 299.00 ORG CHART 4XXXXX*5191 22 APR XXXXXXXXXXXXXXXXXXX4935","Account Payment","299.00 ORG CHART 4XX*5191 22 APR XX4935 299.00 ORG CHART 4XXXXX*5191 22 APR XXXXXXXXXXXXXXXXXXX4935","5751.77",,"983048.89"
,"24/04/2025","8400/000 : FNB","Google Service Charges/Fees #INT PYMT FEE-199.99 Goog Google","Account Payment","Google Service Charges/Fees INT PYMT FEE-199.99 Goog Google","4",,"983052.89"
,"24/04/2025","8400/000 : FNB","#INT PYMT FEE-570.40 INTU #INT PYMT FEE-570.40 INTU","Account Payment","INT PYMT FEE-570.40 INTU INT PYMT FEE-570.40 INTU","11.41",,"983064.3"
,"25/04/2025","8400/000 : FNB","6.00 DOCKER, INC. 4XX*5191 24 APR XX9103 6.00 DOCKER, INC. 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX910","Account Payment","6.00 DOCKER, INC. 4XX*5191 24 APR XX9103 6.00 DOCKER, INC. 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX91","114.57",,"983178.87"
,"25/04/2025","8400/000 : FNB","30.00 HASURA 4XX*5191 23 APR XX9485 30.00 HASURA 4XXXXX*5191 23 APR XXXXXXXXXXXXXXXXXXX9485","Account Payment","30.00 HASURA 4XX*5191 23 APR XX9485 30.00 HASURA 4XXXXX*5191 23 APR XXXXXXXXXXXXXXXXXXX9485","572.81",,"983751.68"
,"25/04/2025","8400/000 : FNB","89.00 SENTRY 4XX*5191 24 APR XX7038 89.00 SENTRY 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX7038","Account Payment","89.00 SENTRY 4XX*5191 24 APR XX7038 89.00 SENTRY 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX7038","1699.35",,"985451.03"
,"26/04/2025","8400/000 : FNB","10.00 MATTERMOST 4XX*5191 24 APR XX2646 10.00 MATTERMOST 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX2646","Account Payment","10.00 MATTERMOST 4XX*5191 24 APR XX2646 10.00 MATTERMOST 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX2646","190.93",,"985641.96"
,"26/04/2025","8400/000 : FNB","15.00 WINDSURF 4XX*5191 24 APR XX1008 15.00 WINDSURF 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX1008","Account Payment","15.00 WINDSURF 4XX*5191 24 APR XX1008 15.00 WINDSURF 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX1008","288.55",,"985930.51"
