Account Description,Account Date,Bank / Customer / Supplier,Reference,Transaction Type,Description,Debit,Credit,Balance,Source File,Transaction ID,Year-Month,Is Duplicate,Category,Refined Category,Final Category
,2025-01-15,8400/000 : FNB,Facebook Service Charges/Fees #INT PYMT FEE-135.79 FACE Facebook,Account Payment,Facebook Service Charges/Fees INT PYMT FEE-135.79 FACE Facebook,2.72,,5127353.84,AccountTransactionsReport(1).csv,1908,2025-01,False,Marketing Tools,Marketing Tools,Marketing Tools
,2025-01-15,8400/000 : FNB,Stable 249.00 STABLE 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX5677 Stable,Account Payment,Stable 249.00 STABLE 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX5677 Stable,4888.47,,5132242.31,AccountTransactionsReport(1).csv,1909,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-15,8400/000 : FNB,180.00 AGENCYANALYT 4XX*5225 13 JAN XX1427 180.00 AGENCYANALYT 4XXXXX*5225 13 JAN XXXXXXXXXXXXXXXXXX,Account Payment,180.00 AGENCYANALYT 4XX*5225 13 JAN XX1427 180.00 AGENCYANALYT 4XXXXX*5225 13 JAN XXXXXXXXXXXXXXXXX,3529.9,,5135772.21,AccountTransactionsReport(1).csv,1910,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-15,8400/000 : FNB,55.26 PADDLE.NET* W 4XX*5191 14 JAN XX6016 55.26 PADDLE.NET* W 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX,Account Payment,55.26 PADDLE.NET* W 4XX*5191 14 JAN XX6016 55.26 PADDLE.NET* W 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX,1084.88,,5136857.09,AccountTransactionsReport(1).csv,1911,2025-01,False,Other Computer Services,Subscription Management,Subscription Management
,2025-01-15,8400/000 : FNB,20.00 HUGGINGFACE 4XX*5191 14 JAN XX3083 20.00 HUGGINGFACE 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX308,Account Payment,20.00 HUGGINGFACE 4XX*5191 14 JAN XX3083 20.00 HUGGINGFACE 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX30,392.65,,5137249.74,AccountTransactionsReport(1).csv,1912,2025-01,False,AI Services,AI Services,AI Services
,2025-01-15,8400/000 : FNB,20.00 RAILWAY 4XX*5191 13 JAN XX6739 20.00 RAILWAY 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX6739,Account Payment,20.00 RAILWAY 4XX*5191 13 JAN XX6739 20.00 RAILWAY 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX6739,392.21,,5137641.95,AccountTransactionsReport(1).csv,1913,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-15,8400/000 : FNB,20.00 HEROKU* DEC-1 4XX*5191 13 JAN XX3657 20.00 HEROKU* DEC-1 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXX,Account Payment,20.00 HEROKU* DEC-1 4XX*5191 13 JAN XX3657 20.00 HEROKU* DEC-1 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXX,392.21,,5138034.16,AccountTransactionsReport(1).csv,1914,2025-01,False,Cloud Services,Cloud Services,Cloud Services
,2025-01-15,8400/000 : FNB,20.00 RAILWAY 4XX*5191 13 JAN XX7730 20.00 RAILWAY 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX7730,Account Payment,20.00 RAILWAY 4XX*5191 13 JAN XX7730 20.00 RAILWAY 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX7730,392.21,,5138426.37,AccountTransactionsReport(1).csv,1915,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-16,8400/000 : FNB,"40.00 REPLIT, INC. 4XX*5191 14 JAN XX2108 40.00 REPLIT, INC. 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX2",Account Payment,"40.00 REPLIT, INC. 4XX*5191 14 JAN XX2108 40.00 REPLIT, INC. 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX",785.3,,5139211.67,AccountTransactionsReport(1).csv,1916,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-16,8400/000 : FNB,129.00 LOOKA LOGO M 4XX*5191 14 JAN XX5195 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX,Account Payment,129.00 LOOKA LOGO M 4XX*5191 14 JAN XX5195 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX,2532.58,,5141744.25,AccountTransactionsReport(1).csv,1917,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-16,8400/000 : FNB,129.00 LOOKA LOGO M 4XX*5191 14 JAN XX1343 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX,Account Payment,129.00 LOOKA LOGO M 4XX*5191 14 JAN XX1343 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX,2532.58,,5144276.83,AccountTransactionsReport(1).csv,1918,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-16,8400/000 : FNB,129.00 LOOKA LOGO M 4XX*5191 14 JAN XX1892 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX,Account Payment,129.00 LOOKA LOGO M 4XX*5191 14 JAN XX1892 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX,2532.58,,5146809.41,AccountTransactionsReport(1).csv,1919,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-16,8400/000 : FNB,172.50 OPENAI *CHAT 4XX*5191 14 JAN XX7250 172.50 OPENAI *CHAT 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX,Account Payment,172.50 OPENAI *CHAT 4XX*5191 14 JAN XX7250 172.50 OPENAI *CHAT 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX,3386.59,,5150196.0,AccountTransactionsReport(1).csv,1920,2025-01,False,AI Services,AI Services,AI Services
,2025-01-16,8400/000 : FNB,280.00 WIZA.CO 4XX*5191 14 JAN XX8582 280.00 WIZA.CO 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX8582,Account Payment,280.00 WIZA.CO 4XX*5191 14 JAN XX8582 280.00 WIZA.CO 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX8582,5497.08,,5155693.08,AccountTransactionsReport(1).csv,1921,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-16,8400/000 : FNB,"Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 JAN XXXXXXXXXXXXXXXXXXX0480 Github Inc.",Account Payment,"Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 JAN XXXXXXXXXXXXXXXXXXX0480 Github Inc.",274.85,,5155967.93,AccountTransactionsReport(1).csv,1922,2025-01,False,Development Tools,Development Tools,Development Tools
,2025-01-16,8400/000 : FNB,21.27 RAILWAY 4XX*5191 14 JAN XX5184 21.27 RAILWAY 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX5184,Account Payment,21.27 RAILWAY 4XX*5191 14 JAN XX5184 21.27 RAILWAY 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX5184,417.58,,5156385.51,AccountTransactionsReport(1).csv,1923,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-16,8400/000 : FNB,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 14 JAN XXXXXXXXXXXXXXXXXXX4326 Intuit,Account Payment,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 14 JAN XXXXXXXXXXXXXXXXXXX4326 Intuit,570.4,,5156955.91,AccountTransactionsReport(1).csv,1924,2025-01,False,Productivity Software,Productivity Software,Productivity Software
,2025-01-17,8400/000 : FNB,350.00 FRAMER.COM 4XX*5191 16 JAN XX1183 350.00 FRAMER.COM 4XXXXX*5191 16 JAN XXXXXXXXXXXXXXXXXXX118,Account Payment,350.00 FRAMER.COM 4XX*5191 16 JAN XX1183 350.00 FRAMER.COM 4XXXXX*5191 16 JAN XXXXXXXXXXXXXXXXXXX11,350.0,,5157305.91,AccountTransactionsReport(1).csv,1925,2025-01,False,Other Computer Services,Design Tools,Design Tools
,2025-01-17,8400/000 : FNB,"Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 15 JAN XXXXXXXXXXXXXXXXXXX9572 Github Inc.",Account Payment,"Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 15 JAN XXXXXXXXXXXXXXXXXXX9572 Github Inc.",1770.67,,5159076.58,AccountTransactionsReport(1).csv,1926,2025-01,False,Development Tools,Development Tools,Development Tools
,2025-01-17,8400/000 : FNB,174.00 INTERCOM R&D 4XX*5191 15 JAN XX7383 174.00 INTERCOM R&D 4XXXXX*5191 15 JAN XXXXXXXXXXXXXXXXXX,Account Payment,174.00 INTERCOM R&D 4XX*5191 15 JAN XX7383 174.00 INTERCOM R&D 4XXXXX*5191 15 JAN XXXXXXXXXXXXXXXXX,3366.86,,5162443.44,AccountTransactionsReport(1).csv,1927,2025-01,False,Other Computer Services,Customer Support,Customer Support
,2025-01-17,8400/000 : FNB,184.74 SLACK T0MN3D 4XX*5225 15 JAN XX7254 184.74 SLACK T0MN3D 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXXX,Account Payment,184.74 SLACK T0MN3D 4XX*5225 15 JAN XX7254 184.74 SLACK T0MN3D 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXX,3594.65,,5166038.09,AccountTransactionsReport(1).csv,1928,2025-01,False,Communication,Communication,Communication
,2025-01-17,8400/000 : FNB,231.95 HOLASPIRIT 4XX*5225 15 JAN XX0811 231.95 HOLASPIRIT 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXXXX081,Account Payment,231.95 HOLASPIRIT 4XX*5225 15 JAN XX0811 231.95 HOLASPIRIT 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXXXX08,4642.84,,5170680.93,AccountTransactionsReport(1).csv,1929,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-17,8400/000 : FNB,376.40 HOLASPIRIT 4XX*5225 15 JAN XX8954 376.40 HOLASPIRIT 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXXXX895,Account Payment,376.40 HOLASPIRIT 4XX*5225 15 JAN XX8954 376.40 HOLASPIRIT 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXXXX89,7534.22,,5178215.15,AccountTransactionsReport(1).csv,1930,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-18,8400/000 : FNB,20.00 VERCEL INC. 4XX*5191 16 JAN XX8922 20.00 VERCEL INC. 4XXXXX*5191 16 JAN XXXXXXXXXXXXXXXXXXX892,Account Payment,20.00 VERCEL INC. 4XX*5191 16 JAN XX8922 20.00 VERCEL INC. 4XXXXX*5191 16 JAN XXXXXXXXXXXXXXXXXXX89,387.0,,5178602.15,AccountTransactionsReport(1).csv,1931,2025-01,False,Cloud Services,Cloud Services,Cloud Services
,2025-01-21,8400/000 : FNB,Facebook Service Charges/Fees #INT PYMT FEE-454.43 FACE Facebook,Account Payment,Facebook Service Charges/Fees INT PYMT FEE-454.43 FACE Facebook,9.09,,5178611.24,AccountTransactionsReport(1).csv,1932,2025-01,False,Marketing Tools,Marketing Tools,Marketing Tools
,2025-01-21,8400/000 : FNB,Google Service Charges/Fees #INT PYMT FEE-34.99 Googl Google,Account Payment,Google Service Charges/Fees INT PYMT FEE-34.99 Googl Google,0.7,,5178611.94,AccountTransactionsReport(1).csv,1933,2025-01,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2025-01-21,8400/000 : FNB,299.00 MANGOAPPS 4XX*5191 19 JAN XX4836 299.00 MANGOAPPS 4XXXXX*5191 19 JAN XXXXXXXXXXXXXXXXXXX4836,Account Payment,299.00 MANGOAPPS 4XX*5191 19 JAN XX4836 299.00 MANGOAPPS 4XXXXX*5191 19 JAN XXXXXXXXXXXXXXXXXXX4836,5749.18,,5184361.12,AccountTransactionsReport(1).csv,1934,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-21,8400/000 : FNB,59.00 GREENBACK.COM 4XX*5225 19 JAN XX8371 59.00 GREENBACK.COM 4XXXXX*5225 19 JAN XXXXXXXXXXXXXXXXXX,Account Payment,59.00 GREENBACK.COM 4XX*5225 19 JAN XX8371 59.00 GREENBACK.COM 4XXXXX*5225 19 JAN XXXXXXXXXXXXXXXXX,1134.45,,5185495.57,AccountTransactionsReport(1).csv,1935,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-22,8400/000 : FNB,54.00 AIRTABLE.COM/ 4XX*5191 21 JAN XX1019 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 JAN XXXXXXXXXXXXXXXXXX,Account Payment,54.00 AIRTABLE.COM/ 4XX*5191 21 JAN XX1019 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 JAN XXXXXXXXXXXXXXXXX,1035.2,,5186530.77,AccountTransactionsReport(1).csv,1936,2025-01,False,Other Computer Services,Collaboration Tools,Collaboration Tools
,2025-01-22,8400/000 : FNB,"74.00 PIPEDREAM, IN 4XX*5191 20 JAN XX3588 74.00 PIPEDREAM, IN 4XXXXX*5191 20 JAN XXXXXXXXXXXXXXXXXX",Account Payment,"74.00 PIPEDREAM, IN 4XX*5191 20 JAN XX3588 74.00 PIPEDREAM, IN 4XXXXX*5191 20 JAN XXXXXXXXXXXXXXXXX",1422.87,,5187953.64,AccountTransactionsReport(1).csv,1937,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-24,8400/000 : FNB,299.00 ORG CHART 4XX*5191 22 JAN XX2214 299.00 ORG CHART 4XXXXX*5191 22 JAN XXXXXXXXXXXXXXXXXXX2214,Account Payment,299.00 ORG CHART 4XX*5191 22 JAN XX2214 299.00 ORG CHART 4XXXXX*5191 22 JAN XXXXXXXXXXXXXXXXXXX2214,5706.45,,5193660.09,AccountTransactionsReport(1).csv,1938,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-25,8400/000 : FNB,68.86 DNH*DOMAINS#3 4XX*5225 23 JAN XX2974 68.86 DNH*DOMAINS#3 4XXXXX*5225 23 JAN XXXXXXXXXXXXXXXXXX,Account Payment,68.86 DNH*DOMAINS3 4XX*5225 23 JAN XX2974 68.86 DNH*DOMAINS3 4XXXXX*5225 23 JAN XXXXXXXXXXXXXXXXX,1305.89,,5194965.98,AccountTransactionsReport(1).csv,1939,2025-01,False,Domain & Hosting,Domain & Hosting,Domain & Hosting
,2025-01-25,8400/000 : FNB,89.00 SENTRY 4XX*5191 24 JAN XX2168 89.00 SENTRY 4XXXXX*5191 24 JAN XXXXXXXXXXXXXXXXXXX2168,Account Payment,89.00 SENTRY 4XX*5191 24 JAN XX2168 89.00 SENTRY 4XXXXX*5191 24 JAN XXXXXXXXXXXXXXXXXXX2168,1690.38,,5196656.36,AccountTransactionsReport(1).csv,1940,2025-01,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2025-01-25,8400/000 : FNB,"6.00 DOCKER, INC. 4XX*5191 24 JAN XX1905 6.00 DOCKER, INC. 4XXXXX*5191 24 JAN XXXXXXXXXXXXXXXXXXX190",Account Payment,"6.00 DOCKER, INC. 4XX*5191 24 JAN XX1905 6.00 DOCKER, INC. 4XXXXX*5191 24 JAN XXXXXXXXXXXXXXXXXXX19",113.95,,5196770.31,AccountTransactionsReport(1).csv,1941,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-25,8400/000 : FNB,30.00 HASURA 4XX*5191 23 JAN XX3187 30.00 HASURA 4XXXXX*5191 23 JAN XXXXXXXXXXXXXXXXXXX3187,Account Payment,30.00 HASURA 4XX*5191 23 JAN XX3187 30.00 HASURA 4XXXXX*5191 23 JAN XXXXXXXXXXXXXXXXXXX3187,569.79,,5197340.1,AccountTransactionsReport(1).csv,1942,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-27,8400/000 : FNB,2123.25 DNH*DOMAINS 4XX*5225 24 JAN XX6140 2123.25 DNH*DOMAINS 4XXXXX*5225 24 JAN XXXXXXXXXXXXXXXXXX,Account Payment,2123.25 DNH*DOMAINS 4XX*5225 24 JAN XX6140 2123.25 DNH*DOMAINS 4XXXXX*5225 24 JAN XXXXXXXXXXXXXXXXX,40327.11,,5237667.21,AccountTransactionsReport(1).csv,1943,2025-01,False,Domain & Hosting,Domain & Hosting,Domain & Hosting
,2025-01-28,8400/000 : FNB,50.00 OBSIDIAN.MD 4XX*5191 26 JAN XX8435 50.00 OBSIDIAN.MD 4XXXXX*5191 26 JAN XXXXXXXXXXXXXXXXXXX843,Account Payment,50.00 OBSIDIAN.MD 4XX*5191 26 JAN XX8435 50.00 OBSIDIAN.MD 4XXXXX*5191 26 JAN XXXXXXXXXXXXXXXXXXX84,945.99,,5238613.2,AccountTransactionsReport(1).csv,1944,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-29,8400/000 : FNB,Intuit 546.25 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX0371 Intuit,Account Payment,Intuit 546.25 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX0371 Intuit,546.25,,5239159.45,AccountTransactionsReport(1).csv,1945,2025-01,False,Productivity Software,Productivity Software,Productivity Software
,2025-01-29,8400/000 : FNB,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX7314 Intuit,Account Payment,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX7314 Intuit,570.4,,5239729.85,AccountTransactionsReport(1).csv,1946,2025-01,False,Productivity Software,Productivity Software,Productivity Software
,2025-01-29,8400/000 : FNB,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX9531 Intuit,Account Payment,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX9531 Intuit,570.4,,5240300.25,AccountTransactionsReport(1).csv,1947,2025-01,False,Productivity Software,Productivity Software,Productivity Software
,2025-01-29,8400/000 : FNB,150.00 AUTH0.COM 4XX*5191 27 JAN XX9811 150.00 AUTH0.COM 4XXXXX*5191 27 JAN XXXXXXXXXXXXXXXXXXX9811,Account Payment,150.00 AUTH0.COM 4XX*5191 27 JAN XX9811 150.00 AUTH0.COM 4XXXXX*5191 27 JAN XXXXXXXXXXXXXXXXXXX9811,2837.97,,5243138.22,AccountTransactionsReport(1).csv,1948,2025-01,False,Security Services,Security Services,Security Services
,2025-01-29,8400/000 : FNB,399.99 POE.COM 4XX*5191 28 JAN XX4490 399.99 POE.COM 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX4490,Account Payment,399.99 POE.COM 4XX*5191 28 JAN XX4490 399.99 POE.COM 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX4490,399.99,,5243538.21,AccountTransactionsReport(1).csv,1949,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-29,8400/000 : FNB,1150.00 AUTH0.COM 4XX*5191 28 JAN XX8132 1150.00 AUTH0.COM 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX813,Account Payment,1150.00 AUTH0.COM 4XX*5191 28 JAN XX8132 1150.00 AUTH0.COM 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX81,22041.83,,5265580.04,AccountTransactionsReport(1).csv,1950,2025-01,False,Security Services,Security Services,Security Services
,2025-01-30,8400/000 : FNB,9.00 GITPOD.IO 4XX*5191 28 JAN XX4157 9.00 GITPOD.IO 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX4157,Account Payment,9.00 GITPOD.IO 4XX*5191 28 JAN XX4157 9.00 GITPOD.IO 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX4157,172.5,,5265752.54,AccountTransactionsReport(1).csv,1951,2025-01,False,Development Tools,Development Tools,Development Tools
,2025-01-30,8400/000 : FNB,Dropbox 18.38 Dropbox 3HX6D 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX7033 Dropbox,Account Payment,Dropbox 18.38 Dropbox 3HX6D 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX7033 Dropbox,352.29,,5266104.83,AccountTransactionsReport(1).csv,1952,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-30,8400/000 : FNB,430.00 Dlocal *Micr 4XX*5191 28 JAN XX0426 430.00 Dlocal *Micr 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXX,Account Payment,430.00 Dlocal *Micr 4XX*5191 28 JAN XX0426 430.00 Dlocal *Micr 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXX,430.0,,5266534.83,AccountTransactionsReport(1).csv,1953,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-30,8400/000 : FNB,29.99 BEENVERIFIED 4XX*5191 28 JAN XX2780 29.99 BEENVERIFIED 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX2,Account Payment,29.99 BEENVERIFIED 4XX*5191 28 JAN XX2780 29.99 BEENVERIFIED 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX,574.81,,5267109.64,AccountTransactionsReport(1).csv,1954,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-31,8400/000 : FNB,5050.80 FRESHWORKS 4XX*5225 29 JAN XX7937 5050.80 FRESHWORKS 4XXXXX*5225 29 JAN XXXXXXXXXXXXXXXXXXX7,Account Payment,5050.80 FRESHWORKS 4XX*5225 29 JAN XX7937 5050.80 FRESHWORKS 4XXXXX*5225 29 JAN XXXXXXXXXXXXXXXXXXX,5050.8,,5272160.44,AccountTransactionsReport(1).csv,1955,2025-01,False,Productivity Software,Productivity Software,Productivity Software
,2025-01-31,8400/000 : FNB,Shopify 3421.17 SHOPIFY* 32 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXXXX2220 Shopify,Account Payment,Shopify 3421.17 SHOPIFY* 32 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXXXX2220 Shopify,65898.08,,5338058.52,AccountTransactionsReport(1).csv,1956,2025-01,False,E-commerce Platforms,E-commerce Platforms,E-commerce Platforms
,2025-01-31,8400/000 : FNB,5.00 COMPONENTS.STU 4XX*5191 29 JAN XX7967 5.00 COMPONENTS.STU 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXXX,Account Payment,5.00 COMPONENTS.STU 4XX*5191 29 JAN XX7967 5.00 COMPONENTS.STU 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXX,96.31,,5338154.83,AccountTransactionsReport(1).csv,1957,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-31,8400/000 : FNB,50.00 ANACONDA INC. 4XX*5191 29 JAN XX7485 50.00 ANACONDA INC. 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXXX,Account Payment,50.00 ANACONDA INC. 4XX*5191 29 JAN XX7485 50.00 ANACONDA INC. 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXX,963.09,,5339117.92,AccountTransactionsReport(1).csv,1958,2025-01,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-01-31,8400/000 : FNB,Facebook 1129.79 FACEBK *ZAS 4XXXXX*5191 30 JAN XXXXXXXXXXXXXXXXXXX6939 Facebook,Account Payment,Facebook 1129.79 FACEBK *ZAS 4XXXXX*5191 30 JAN XXXXXXXXXXXXXXXXXXX6939 Facebook,1129.79,,5340247.71,AccountTransactionsReport(1).csv,1959,2025-01,False,Marketing Tools,Marketing Tools,Marketing Tools
,2025-01-31,8400/000 : FNB,67.85 LEMSQZY* CHAT 4XX*5191 30 JAN XX9580 67.85 LEMSQZY* CHAT 4XXXXX*5191 30 JAN XXXXXXXXXXXXXXXXXX,Account Payment,67.85 LEMSQZY* CHAT 4XX*5191 30 JAN XX9580 67.85 LEMSQZY* CHAT 4XXXXX*5191 30 JAN XXXXXXXXXXXXXXXXX,1298.39,,5341546.1,AccountTransactionsReport(1).csv,1960,2025-01,False,AI Services,AI Services,AI Services
,2025-02-01,8400/000 : FNB,Dropbox 18.38 Dropbox 3HX6D 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX6035 Dropbox,Account Receipt,Dropbox 18.38 Dropbox 3HX6D 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX6035 Dropbox,,333.13,5341212.97,AccountTransactionsReport(1).csv,1961,2025-02,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-02-01,8400/000 : FNB,20.00 HUGGINGFACE 4XX*5191 31 JAN XX2178 20.00 HUGGINGFACE 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXXXX217,Account Payment,20.00 HUGGINGFACE 4XX*5191 31 JAN XX2178 20.00 HUGGINGFACE 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXXXX21,379.91,,5341592.88,AccountTransactionsReport(1).csv,1962,2025-02,False,AI Services,AI Services,AI Services
,2025-02-01,8400/000 : FNB,100.00 REG AGENT ST 4XX*5191 31 JAN XX4014 100.00 REG AGENT ST 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXXX,Account Payment,100.00 REG AGENT ST 4XX*5191 31 JAN XX4014 100.00 REG AGENT ST 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXX,1899.53,,5343492.41,AccountTransactionsReport(1).csv,1963,2025-02,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-02-03,8400/000 : FNB,10.00 MATTERMOST 4XX*5191 31 JAN XX2313 10.00 MATTERMOST 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXXXX2313,Account Payment,10.00 MATTERMOST 4XX*5191 31 JAN XX2313 10.00 MATTERMOST 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXXXX2313,189.95,,5343682.36,AccountTransactionsReport(1).csv,1964,2025-02,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-02-03,8400/000 : FNB,883.20 SQSP* INV167 4XX*5191 31 JAN XX4910 883.20 SQSP* INV167 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXXX,Account Payment,883.20 SQSP* INV167 4XX*5191 31 JAN XX4910 883.20 SQSP* INV167 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXX,883.2,,5344565.56,AccountTransactionsReport(1).csv,1965,2025-02,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-02-03,8400/000 : FNB,Digitalocean 47.84 DIGITALOCEAN. 4XXXXX*5191 01 FEB XXXXXXXXXXXXXXXXXXX1076 Digitalocean,Account Payment,Digitalocean 47.84 DIGITALOCEAN. 4XXXXX*5191 01 FEB XXXXXXXXXXXXXXXXXXX1076 Digitalocean,914.86,,5345480.42,AccountTransactionsReport(1).csv,1966,2025-02,False,Cloud Services,Cloud Services,Cloud Services
