Transaction_Date,Description,Amount,2CO.COM,10Web,Adobe,Airtable,1xAllproduc,AICAMP,AI PDF MYAID,Acquire,Afforai,Anaconda,Appy Pie,AgencyAnalyt,Anima app,Anthropic,Autho.com,Appdirect,Atarim Agency,B2B Trade Store,Beenverified,Beeceptor,Bobgroup,Bubble Starter,CAL.COM,Canva,CBA Plesk,CBAC Cleaner,CassidyAI,Chatbase,Chatbox,ClaudeAI,Clinic Software,Cloud,Cloudflare,Chrisking Me,Codesandbox,COMPONENTS.STU,Cursor AI,CustomGPT,DMNS App,DNHGodaddy,DNH Domain,DeepAi,DevianArt,DIFY,Digital Ocean,Docker Inc.,Dropbox,Dynamic.xyz,ECM A Legal,Elementor,Endole.co.uk,EMMA AI,Facebook,FIGMA,FLUXAI,Framer.com,Frappe,Freshworks,Getaddress I.O,Github,GitPOD,Glassfrog,Google Cloud,Google Suite,Greenback,Hasura,Heroku,Hightail,Holaspirit,Huggingface,Insomnia Team,Intercom R & D,Intuit,ISHRAQ,Jina AI,Kling Ai,Lemsqzy,Leonardo AI,Linkedin,Linode.akam,Looka logo,Make.com,Mattermost,Mermaid,Microsoft,Mindjet,MioSalon,NPM INC,Notion Labs,Manage WP,Mangoapps,Mozseohelp,Namebio,Nettica Corpco,Nomic,Obsidian MD,WWW.ODRIVE,Open Ai,Open Phone,Org.Chart,Paddle.net,Perplexity,Pipedream,Playfab,Pipedrive UK,poe.com,Postman,Railway,REG Agent,Replit,Retool,SQSP,Sentry,SAGE,Shells.com,Shopify,Sinch Mailgun,Skrapp.io,Slack,Squarespace,SR.HT Service,Stackblitz,Stable,Stock2Shop,Suno Inc,Tabnine,TeamCity,Termius Corpco,Time is LTD,TINYACQUISIT,Triple Whale,Twenty.com,Unstoppabledo,You.com,Vercel,Vidboard,Virtonomics,Wappalyzer,Webflow,Windsurf,Wiza,Wix,Wolfram,WooCommerce,Wondershare,WWW.W3SCHOOL,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Vendor
2025-03-25,104.27 OPENAI 4XX*5191 23 MAR XX4863 104.27 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX4863,1943.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,104.33 OPENAI 4XX*5191 23 MAR XX7841 104.33 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX7841,1944.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,104.33 OPENAI 4XX*5191 23 MAR XX2618 104.33 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX2618,1944.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,104.62 OPENAI 4XX*5191 23 MAR XX3592 104.62 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX3592,1949.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,104.68 OPENAI 4XX*5191 24 MAR XX4651 104.68 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX4651,1951.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,104.91 OPENAI 4XX*5191 22 MAR XX7585 104.91 OPENAI 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX7585,1955.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,104.95 OPENAI 4XX*5191 23 MAR XX2690 104.95 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX2690,1956.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,105.11 OPENAI 4XX*5191 23 MAR XX1046 105.11 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX1046,1959.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,106.00 OPENAI 4XX*5191 23 MAR XX6236 106.00 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX6236,1975.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,106.43 OPENAI 4XX*5191 23 MAR XX4883 106.43 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX4883,1983.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,106.46 OPENAI 4XX*5191 22 MAR XX6085 106.46 OPENAI 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX6085,1984.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,106.54 OPENAI 4XX*5191 23 MAR XX5802 106.54 OPENAI 4XXXXX*5191 23 MAR XXXXXXXXXXXXXXXXXXX5802,1985.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,106.86 OPENAI 4XX*5191 24 MAR XX1897 106.86 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX1897,1991.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,107.10 OPENAI 4XX*5191 24 MAR XX7744 107.10 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX7744,1996.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,107.35 OPENAI 4XX*5191 24 MAR XX5461 107.35 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX5461,2000.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,108.63 OPENAI 4XX*5191 24 MAR XX6389 108.63 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX6389,2024.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-25,299.00 ORG CHART 4XX*5191 22 MAR XX6885 299.00 ORG CHART 4XXXXX*5191 22 MAR XXXXXXXXXXXXXXXXXXX6885,5572.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5572.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Org.Chart
2025-03-26,10.00 MATTERMOST 4XX*5191 24 MAR XX9398 10.00 MATTERMOST 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX9398,186.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mattermost
2025-03-26,108.46 OPENAI 4XX*5191 25 MAR XX0638 108.46 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX0638,2021.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,108.04 OPENAI 4XX*5191 24 MAR XX2821 108.04 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX2821,2013.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,107.46 OPENAI 4XX*5191 25 MAR XX3161 107.46 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX3161,2002.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,107.17 OPENAI 4XX*5191 24 MAR XX6665 107.17 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX6665,1997.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,107.08 OPENAI 4XX*5191 24 MAR XX0012 107.08 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX0012,1995.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,107.00 OPENAI 4XX*5191 24 MAR XX1221 107.00 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX1221,1994.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,106.98 OPENAI 4XX*5191 24 MAR XX1851 106.98 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX1851,1993.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,106.43 OPENAI 4XX*5191 25 MAR XX7191 106.43 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX7191,1983.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,106.15 OPENAI 4XX*5191 25 MAR XX7891 106.15 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX7891,1978.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,106.13 OPENAI 4XX*5191 24 MAR XX2989 106.13 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX2989,1978.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,105.63 OPENAI 4XX*5191 24 MAR XX8765 105.63 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX8765,1968.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,105.08 OPENAI 4XX*5191 25 MAR XX0314 105.08 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX0314,1958.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,104.87 OPENAI 4XX*5191 24 MAR XX9661 104.87 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX9661,1954.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,104.47 OPENAI 4XX*5191 25 MAR XX4738 104.47 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX4738,1946.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,104.19 OPENAI 4XX*5191 24 MAR XX2173 104.19 OPENAI 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX2173,1941.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-26,103.76 OPENAI 4XX*5191 25 MAR XX3290 103.76 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX3290,1933.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-27,150.00 AUTH0.COM 4XX*5191 25 MAR XX9784 150.00 AUTH0.COM 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX9784,2798.68,,,,,,,,,,,,,,,2798.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autho.com
2025-03-27,107.10 OPENAI 4XX*5191 25 MAR XX6604 107.10 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX6604,1995.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-27,104.64 OPENAI 4XX*5191 25 MAR XX0251 104.64 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX0251,1950.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-27,103.81 OPENAI 4XX*5191 25 MAR XX3740 103.81 OPENAI 4XXXXX*5191 25 MAR XXXXXXXXXXXXXXXXXXX3740,1934.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Ai
2025-03-01,Canva 141.99 CANVA* I0444 4XXXXX*5225 28 FEB XXXXXXXXXXXXXXXXXXX6489 Canva,123.47,,,,,,,,,,,,,,,,,,,,,,,,123.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-01,Adobe Systems 22.99 Adobe 4XXXXX*5191 28 FEB XXXXXXXXXXXXXXXXXXX9270 Adobe Systems,377.26,,,377.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-03,119.94 CLINICSOFTWA 4XX*5225 28 FEB XX9648 119.94 CLINICSOFTWA 4XXXXX*5225 28 FEB XXXXXXXXXXXXXXXXX,2499.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-04,Microsoft 57.50 MICROSOFTG07 4XXXXX*5225 01 MAR XXXXXXXXXXXXXXXXXXX5713 Microsoft,956.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-08,Microsoft 11.04 MICROSOFTG08 4XXXXX*5225 06 MAR XXXXXXXXXXXXXXXXXXX4217 Microsoft,209.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-10,Microsoft 172.50 MICROSOFTG0 4XXXXX*5225 07 MAR XXXXXXXXXXXXXXXXXXX1758 Microsoft,3235.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3235.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-11,Microsoft 17.25 MICROSOFTG08 4XXXXX*5225 08 MAR XXXXXXXXXXXXXXXXXXX2285 Microsoft,322.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-18,Microsoft 5439.50 MSFT+*+E070 4XXXXX*5225 17 MAR XXXXXXXXXXXXXXXXXXX3026 Microsoft,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-20,Microsoft 1601.35 MSFT * E010 4XXXXX*5225 19 MAR XXXXXXXXXXXXXXXXXXX4048 Microsoft,1392.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-24,1529.50 MICROSOFTG 4XX*5225 21 MAR XX2112 1529.50 MICROSOFTG 4XXXXX*5225 21 MAR XXXXXXXXXXXXXXXXX,28496.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28496.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-29,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 MAR XXXXXXXXXXXXXXXXXXX7695 Intuit,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-29,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 MAR XXXXXXXXXXXXXXXXXXX7810 Intuit,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-29,Intuit 546.25 INTUIT *QBoo 4XXXXX*5225 27 MAR XXXXXXXXXXXXXXXXXXX7448 Intuit,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-29,Canva 141.99 CANVA* I0446 4XXXXX*5225 28 MAR XXXXXXXXXXXXXXXXXXX3736 Canva,141.99,,,,,,,,,,,,,,,,,,,,,,,,141.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-28,3300/040: Computer: Shopify Connectors,3338.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338.1,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
